Candidate ID,Question number,Variable type,Interaction number,Variable name,Variable type,Variable cardinality,Variable default value,Variable value
148587,1,outcome,1,SUBSCORE-4,float,single,,0
148587,1,outcome,1,SUBSCORE-5,float,single,,0
148587,1,outcome,1,SUBSCORE-6,float,single,,1
148587,1,outcome,1,SUBSCORE-7,float,single,,1
148587,1,outcome,1,SUBSCORE-8,float,single,,1
148587,1,outcome,1,SUBSCORE-9,float,single,,1
148587,1,outcome,1,SUBSCORE-10,float,single,,1
148587,1,outcome,1,SUBSCORE-11,float,single,,0
148587,1,outcome,1,SUBSCORE-12,float,single,,0
148587,1,outcome,1,SUBSCORE-13,float,single,,0
148587,1,outcome,1,SUBSCORE-14,float,single,,0
148587,1,outcome,1,SUBSCORE-15,float,single,,0
148587,1,outcome,1,SUBSCORE-16,float,single,,0
148587,1,outcome,1,SUBSCORE-17,float,single,,0
148587,1,outcome,1,SUBSCORE-18,float,single,,0
148587,1,outcome,1,SUBSCORE-19,float,single,,0
148587,1,outcome,1,SUBSCORE-20,float,single,,0
148587,1,outcome,1,SUBSCORE-21,float,single,,0
148587,1,outcome,1,SUBSCORE-22,float,single,,0
148587,1,outcome,1,SUBSCORE-23,float,single,,0
148587,1,outcome,1,SUBSCORE-24,float,single,,0
148587,1,outcome,1,SUBSCORE-25,float,single,,0
148587,1,outcome,1,SUBSCORE-26,float,single,,0
148587,1,outcome,1,SUBSCORE-27,float,single,,1
148587,1,outcome,1,SUBSCORE-28,float,single,,1
148587,1,outcome,1,SUBSCORE-29,float,single,,1
148587,1,outcome,1,SUBSCORE-30,float,single,,0
148587,1,outcome,1,SUBSCORE-31,float,single,,0
148587,1,outcome,1,SUBSCORE-32,float,single,,0
148587,1,outcome,1,SUBSCORE-33,float,single,,0
148587,1,outcome,1,SUBSCORE-34,float,single,,0
148587,1,outcome,1,SUBSCORE-35,float,single,,0
148587,1,outcome,1,SUBSCORE-36,float,single,,0
148587,1,outcome,1,SUBSCORE-37,float,single,,0
148587,1,outcome,1,SUBSCORE-38,float,single,,0
148587,1,outcome,1,SUBSCORE-39,float,single,,0
148587,1,outcome,1,SUBSCORE-40,float,single,,0
148587,1,outcome,1,PASSED,boolean,single,0,false
148587,1,outcome,1,MAXSCORE,float,single,40,40
148587,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
148587,1,template,1,RESPONSE-ACTION,float,single,,40
148587,1,,0,SCORE,float,single,,9
148587,1,,0,MAX_SCORE,float,single,,40
148587,1,,0,COMPLETION_STATUS,identifier,single,,completed
149762,1,response,1,RESPONSE,file,single,,[REDACTED]
149762,1,outcome,1,SUBSCORE-1,float,single,,1
149762,1,outcome,1,SUBSCORE-2,float,single,,1
149762,1,outcome,1,SUBSCORE-3,float,single,,1
149762,1,outcome,1,SUBSCORE-4,float,single,,1
149762,1,outcome,1,SUBSCORE-5,float,single,,1
149762,1,outcome,1,SUBSCORE-6,float,single,,1
149762,1,outcome,1,SUBSCORE-7,float,single,,1
149762,1,outcome,1,SUBSCORE-8,float,single,,1
149762,1,outcome,1,SUBSCORE-9,float,single,,1
149762,1,outcome,1,SUBSCORE-10,float,single,,1
149762,1,outcome,1,SUBSCORE-11,float,single,,1
149762,1,outcome,1,SUBSCORE-12,float,single,,1
149762,1,outcome,1,SUBSCORE-13,float,single,,1
149762,1,outcome,1,SUBSCORE-14,float,single,,1
149762,1,outcome,1,SUBSCORE-15,float,single,,1
149762,1,outcome,1,SUBSCORE-16,float,single,,1
149762,1,outcome,1,SUBSCORE-17,float,single,,1
149762,1,outcome,1,SUBSCORE-18,float,single,,1
149762,1,outcome,1,SUBSCORE-19,float,single,,0
149762,1,outcome,1,SUBSCORE-20,float,single,,1
149762,1,outcome,1,SUBSCORE-21,float,single,,0
149762,1,outcome,1,SUBSCORE-22,float,single,,1
149762,1,outcome,1,SUBSCORE-23,float,single,,1
149762,1,outcome,1,SUBSCORE-24,float,single,,1
149762,1,outcome,1,SUBSCORE-25,float,single,,1
149762,1,outcome,1,SUBSCORE-26,float,single,,1
149762,1,outcome,1,SUBSCORE-27,float,single,,1
149762,1,outcome,1,SUBSCORE-28,float,single,,1
149762,1,outcome,1,SUBSCORE-29,float,single,,1
149762,1,outcome,1,SUBSCORE-30,float,single,,1
149762,1,outcome,1,SUBSCORE-31,float,single,,1
149762,1,outcome,1,SUBSCORE-32,float,single,,0
149762,1,outcome,1,SUBSCORE-33,float,single,,0.5
149762,1,outcome,1,SUBSCORE-34,float,single,,1
149762,1,outcome,1,SUBSCORE-35,float,single,,1
149762,1,outcome,1,SUBSCORE-36,float,single,,1
149762,1,outcome,1,SUBSCORE-37,float,single,,0.5
149762,1,outcome,1,SUBSCORE-38,float,single,,1
149762,1,outcome,1,SUBSCORE-39,float,single,,1
149762,1,outcome,1,SUBSCORE-40,float,single,,1
149762,1,outcome,1,PASSED,boolean,single,0,false
149762,1,outcome,1,MAXSCORE,float,single,40,40
149762,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149762,1,template,1,RESPONSE-ACTION,float,single,,40
149762,1,,0,SCORE,float,single,,36
149762,1,,0,MAX_SCORE,float,single,,40
149762,1,,0,COMPLETION_STATUS,identifier,single,,completed
150187,1,response,1,RESPONSE,file,single,,[REDACTED]
150187,1,outcome,1,SUBSCORE-1,float,single,,1
150187,1,outcome,1,SUBSCORE-2,float,single,,0
150187,1,outcome,1,SUBSCORE-3,float,single,,0
150187,1,outcome,1,SUBSCORE-4,float,single,,0
150187,1,outcome,1,SUBSCORE-5,float,single,,0
150187,1,outcome,1,SUBSCORE-6,float,single,,1
150187,1,outcome,1,SUBSCORE-7,float,single,,1
150187,1,outcome,1,SUBSCORE-8,float,single,,1
150187,1,outcome,1,SUBSCORE-9,float,single,,1
150187,1,outcome,1,SUBSCORE-10,float,single,,1
150187,1,outcome,1,SUBSCORE-11,float,single,,1
150187,1,outcome,1,SUBSCORE-12,float,single,,1
150187,1,outcome,1,SUBSCORE-13,float,single,,1
150187,1,outcome,1,SUBSCORE-14,float,single,,1
150187,1,outcome,1,SUBSCORE-15,float,single,,0
150187,1,outcome,1,SUBSCORE-16,float,single,,0
150187,1,outcome,1,SUBSCORE-17,float,single,,0
150187,1,outcome,1,SUBSCORE-18,float,single,,1
150187,1,outcome,1,SUBSCORE-19,float,single,,0
150187,1,outcome,1,SUBSCORE-20,float,single,,0
150187,1,outcome,1,SUBSCORE-21,float,single,,0
150187,1,outcome,1,SUBSCORE-22,float,single,,1
150187,1,outcome,1,SUBSCORE-23,float,single,,1
150187,1,outcome,1,SUBSCORE-24,float,single,,1
150187,1,outcome,1,SUBSCORE-25,float,single,,1
150187,1,outcome,1,SUBSCORE-26,float,single,,1
150187,1,outcome,1,SUBSCORE-27,float,single,,1
150187,1,outcome,1,SUBSCORE-28,float,single,,1
150187,1,outcome,1,SUBSCORE-29,float,single,,1
150187,1,outcome,1,SUBSCORE-30,float,single,,1
150187,1,outcome,1,SUBSCORE-31,float,single,,1
150187,1,outcome,1,SUBSCORE-32,float,single,,0
150187,1,outcome,1,SUBSCORE-33,float,single,,1
150187,1,outcome,1,SUBSCORE-34,float,single,,1
150187,1,outcome,1,SUBSCORE-35,float,single,,1
150187,1,outcome,1,SUBSCORE-36,float,single,,1
150187,1,outcome,1,SUBSCORE-37,float,single,,1
150187,1,outcome,1,SUBSCORE-38,float,single,,1
150187,1,outcome,1,SUBSCORE-39,float,single,,1
150187,1,outcome,1,SUBSCORE-40,float,single,,1
150187,1,outcome,1,PASSED,boolean,single,0,false
150187,1,outcome,1,MAXSCORE,float,single,40,40
150187,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150187,1,template,1,RESPONSE-ACTION,float,single,,40
150187,1,,0,SCORE,float,single,,29
150187,1,,0,MAX_SCORE,float,single,,40
150187,1,,0,COMPLETION_STATUS,identifier,single,,completed
123723,1,response,1,RESPONSE,file,single,,[REDACTED]
123723,1,outcome,1,SUBSCORE-1,float,single,,1
123723,1,outcome,1,SUBSCORE-2,float,single,,1
123723,1,outcome,1,SUBSCORE-3,float,single,,1
123723,1,outcome,1,SUBSCORE-4,float,single,,0
123723,1,outcome,1,SUBSCORE-5,float,single,,0
123723,1,outcome,1,SUBSCORE-6,float,single,,1
123723,1,outcome,1,SUBSCORE-7,float,single,,1
123723,1,outcome,1,SUBSCORE-8,float,single,,1
123723,1,outcome,1,SUBSCORE-9,float,single,,0
123723,1,outcome,1,SUBSCORE-10,float,single,,0
123723,1,outcome,1,SUBSCORE-11,float,single,,1
123723,1,outcome,1,SUBSCORE-12,float,single,,1
123723,1,outcome,1,SUBSCORE-13,float,single,,0
123723,1,outcome,1,SUBSCORE-14,float,single,,0
123723,1,outcome,1,SUBSCORE-15,float,single,,0
123723,1,outcome,1,SUBSCORE-16,float,single,,0
123723,1,outcome,1,SUBSCORE-17,float,single,,0
123723,1,outcome,1,SUBSCORE-18,float,single,,1
123723,1,outcome,1,SUBSCORE-19,float,single,,0
123723,1,outcome,1,SUBSCORE-20,float,single,,0
123723,1,outcome,1,SUBSCORE-21,float,single,,0
123723,1,outcome,1,SUBSCORE-22,float,single,,0
123723,1,outcome,1,SUBSCORE-23,float,single,,0
123723,1,outcome,1,SUBSCORE-24,float,single,,0
123723,1,outcome,1,SUBSCORE-25,float,single,,0
123723,1,outcome,1,SUBSCORE-26,float,single,,1
123723,1,outcome,1,SUBSCORE-27,float,single,,1
123723,1,outcome,1,SUBSCORE-28,float,single,,0
123723,1,outcome,1,SUBSCORE-29,float,single,,0
123723,1,outcome,1,SUBSCORE-30,float,single,,0
123723,1,outcome,1,SUBSCORE-31,float,single,,0
123723,1,outcome,1,SUBSCORE-32,float,single,,0
123723,1,outcome,1,SUBSCORE-33,float,single,,0
123723,1,outcome,1,SUBSCORE-34,float,single,,0
123723,1,outcome,1,SUBSCORE-35,float,single,,0
123723,1,outcome,1,SUBSCORE-36,float,single,,0
123723,1,outcome,1,SUBSCORE-37,float,single,,0
123723,1,outcome,1,SUBSCORE-38,float,single,,0
123723,1,outcome,1,SUBSCORE-39,float,single,,0
123723,1,outcome,1,SUBSCORE-40,float,single,,0
123723,1,outcome,1,PASSED,boolean,single,0,false
123723,1,outcome,1,MAXSCORE,float,single,40,40
123723,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
123723,1,template,1,RESPONSE-ACTION,float,single,,40
123723,1,,0,SCORE,float,single,,11
123723,1,,0,MAX_SCORE,float,single,,40
123723,1,,0,COMPLETION_STATUS,identifier,single,,completed
148080,1,response,1,RESPONSE,file,single,,[REDACTED]
148080,1,outcome,1,SUBSCORE-1,float,single,,1
148080,1,outcome,1,SUBSCORE-2,float,single,,1
148080,1,outcome,1,SUBSCORE-3,float,single,,1
148080,1,outcome,1,SUBSCORE-4,float,single,,1
148080,1,outcome,1,SUBSCORE-5,float,single,,1
148080,1,outcome,1,SUBSCORE-6,float,single,,1
148080,1,outcome,1,SUBSCORE-7,float,single,,1
148080,1,outcome,1,SUBSCORE-8,float,single,,1
148080,1,outcome,1,SUBSCORE-9,float,single,,1
148080,1,outcome,1,SUBSCORE-10,float,single,,1
148080,1,outcome,1,SUBSCORE-11,float,single,,1
148080,1,outcome,1,SUBSCORE-12,float,single,,1
148080,1,outcome,1,SUBSCORE-13,float,single,,1
148080,1,outcome,1,SUBSCORE-14,float,single,,1
148080,1,outcome,1,SUBSCORE-15,float,single,,1
148080,1,outcome,1,SUBSCORE-16,float,single,,1
148080,1,outcome,1,SUBSCORE-17,float,single,,1
148080,1,outcome,1,SUBSCORE-18,float,single,,1
148080,1,outcome,1,SUBSCORE-19,float,single,,1
148080,1,outcome,1,SUBSCORE-20,float,single,,0
148080,1,outcome,1,SUBSCORE-21,float,single,,1
148080,1,outcome,1,SUBSCORE-22,float,single,,1
148080,1,outcome,1,SUBSCORE-23,float,single,,0
148080,1,outcome,1,SUBSCORE-24,float,single,,1
148080,1,outcome,1,SUBSCORE-25,float,single,,1
148080,1,outcome,1,SUBSCORE-26,float,single,,1
148080,1,outcome,1,SUBSCORE-27,float,single,,1
148080,1,outcome,1,SUBSCORE-28,float,single,,1
148080,1,outcome,1,SUBSCORE-29,float,single,,1
148080,1,outcome,1,SUBSCORE-30,float,single,,0
148080,1,outcome,1,SUBSCORE-31,float,single,,1
148080,1,outcome,1,SUBSCORE-32,float,single,,0
148080,1,outcome,1,SUBSCORE-33,float,single,,0
148080,1,outcome,1,SUBSCORE-34,float,single,,0
148080,1,outcome,1,SUBSCORE-35,float,single,,0
148080,1,outcome,1,SUBSCORE-36,float,single,,0
148080,1,outcome,1,SUBSCORE-37,float,single,,0
148080,1,outcome,1,SUBSCORE-38,float,single,,0
148080,1,outcome,1,SUBSCORE-39,float,single,,0
148080,1,outcome,1,SUBSCORE-40,float,single,,0
148080,1,outcome,1,PASSED,boolean,single,0,false
148080,1,outcome,1,MAXSCORE,float,single,40,40
148080,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
148080,1,template,1,RESPONSE-ACTION,float,single,,40
148080,1,,0,SCORE,float,single,,28
148080,1,,0,MAX_SCORE,float,single,,40
148080,1,,0,COMPLETION_STATUS,identifier,single,,completed
150411,1,response,1,RESPONSE,file,single,,[REDACTED]
150411,1,outcome,1,SUBSCORE-1,float,single,,1
150411,1,outcome,1,SUBSCORE-2,float,single,,0
150411,1,outcome,1,SUBSCORE-3,float,single,,0
150411,1,outcome,1,SUBSCORE-4,float,single,,0
150411,1,outcome,1,SUBSCORE-5,float,single,,0
150411,1,outcome,1,SUBSCORE-6,float,single,,1
150411,1,outcome,1,SUBSCORE-7,float,single,,1
150411,1,outcome,1,SUBSCORE-8,float,single,,1
150411,1,outcome,1,SUBSCORE-9,float,single,,1
150411,1,outcome,1,SUBSCORE-10,float,single,,1
150411,1,outcome,1,SUBSCORE-11,float,single,,0
150411,1,outcome,1,SUBSCORE-12,float,single,,0
150411,1,outcome,1,SUBSCORE-13,float,single,,0
150411,1,outcome,1,SUBSCORE-14,float,single,,0
150411,1,outcome,1,SUBSCORE-15,float,single,,0
150411,1,outcome,1,SUBSCORE-16,float,single,,0
150411,1,outcome,1,SUBSCORE-17,float,single,,0
150411,1,outcome,1,SUBSCORE-18,float,single,,1
150411,1,outcome,1,SUBSCORE-19,float,single,,0.5
150411,1,outcome,1,SUBSCORE-20,float,single,,0.5
150411,1,outcome,1,SUBSCORE-21,float,single,,0
150411,1,outcome,1,SUBSCORE-22,float,single,,1
150411,1,outcome,1,SUBSCORE-23,float,single,,0
150411,1,outcome,1,SUBSCORE-24,float,single,,0
150411,1,outcome,1,SUBSCORE-25,float,single,,1
150411,1,outcome,1,SUBSCORE-26,float,single,,0
150411,1,outcome,1,SUBSCORE-27,float,single,,1
150411,1,outcome,1,SUBSCORE-28,float,single,,1
150411,1,outcome,1,SUBSCORE-29,float,single,,1
150411,1,outcome,1,SUBSCORE-30,float,single,,0
150411,1,outcome,1,SUBSCORE-31,float,single,,0
150411,1,outcome,1,SUBSCORE-32,float,single,,0
150411,1,outcome,1,SUBSCORE-33,float,single,,1
150411,1,outcome,1,SUBSCORE-34,float,single,,1
150411,1,outcome,1,SUBSCORE-35,float,single,,1
150411,1,outcome,1,SUBSCORE-36,float,single,,1
150411,1,outcome,1,SUBSCORE-37,float,single,,1
150411,1,outcome,1,SUBSCORE-38,float,single,,1
150411,1,outcome,1,SUBSCORE-39,float,single,,1
150411,1,outcome,1,SUBSCORE-40,float,single,,1
150411,1,outcome,1,PASSED,boolean,single,0,false
150411,1,outcome,1,MAXSCORE,float,single,40,40
150411,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150411,1,template,1,RESPONSE-ACTION,float,single,,40
150411,1,,0,SCORE,float,single,,21
150411,1,,0,MAX_SCORE,float,single,,40
150411,1,,0,COMPLETION_STATUS,identifier,single,,completed
123768,1,response,1,RESPONSE,file,single,,[REDACTED]
123768,1,outcome,1,SUBSCORE-1,float,single,,1
123768,1,outcome,1,SUBSCORE-2,float,single,,1
123768,1,outcome,1,SUBSCORE-3,float,single,,1
123768,1,outcome,1,SUBSCORE-4,float,single,,1
123768,1,outcome,1,SUBSCORE-5,float,single,,1
123768,1,outcome,1,SUBSCORE-6,float,single,,1
123768,1,outcome,1,SUBSCORE-7,float,single,,1
123768,1,outcome,1,SUBSCORE-8,float,single,,1
123768,1,outcome,1,SUBSCORE-9,float,single,,1
123768,1,outcome,1,SUBSCORE-10,float,single,,1
123768,1,outcome,1,SUBSCORE-11,float,single,,1
123768,1,outcome,1,SUBSCORE-12,float,single,,1
123768,1,outcome,1,SUBSCORE-13,float,single,,1
123768,1,outcome,1,SUBSCORE-14,float,single,,1
123768,1,outcome,1,SUBSCORE-15,float,single,,0
123768,1,outcome,1,SUBSCORE-16,float,single,,0
123768,1,outcome,1,SUBSCORE-17,float,single,,0
123768,1,outcome,1,SUBSCORE-18,float,single,,1
123768,1,outcome,1,SUBSCORE-19,float,single,,0
123768,1,outcome,1,SUBSCORE-20,float,single,,0
123768,1,outcome,1,SUBSCORE-21,float,single,,0
123768,1,outcome,1,SUBSCORE-22,float,single,,1
123768,1,outcome,1,SUBSCORE-23,float,single,,1
123768,1,outcome,1,SUBSCORE-24,float,single,,1
123768,1,outcome,1,SUBSCORE-25,float,single,,1
123768,1,outcome,1,SUBSCORE-26,float,single,,1
123768,1,outcome,1,SUBSCORE-27,float,single,,1
123768,1,outcome,1,SUBSCORE-28,float,single,,1
123768,1,outcome,1,SUBSCORE-29,float,single,,1
123768,1,outcome,1,SUBSCORE-30,float,single,,1
123768,1,outcome,1,SUBSCORE-31,float,single,,1
123768,1,outcome,1,SUBSCORE-32,float,single,,1
123768,1,outcome,1,SUBSCORE-33,float,single,,1
123768,1,outcome,1,SUBSCORE-34,float,single,,1
123768,1,outcome,1,SUBSCORE-35,float,single,,1
123768,1,outcome,1,SUBSCORE-36,float,single,,0
123768,1,outcome,1,SUBSCORE-37,float,single,,1
123768,1,outcome,1,SUBSCORE-38,float,single,,0.5
123768,1,outcome,1,SUBSCORE-39,float,single,,0.5
123768,1,outcome,1,SUBSCORE-40,float,single,,0.5
123768,1,outcome,1,PASSED,boolean,single,0,false
123768,1,outcome,1,MAXSCORE,float,single,40,40
123768,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
123768,1,template,1,RESPONSE-ACTION,float,single,,40
123768,1,,0,SCORE,float,single,,31.5
123768,1,,0,MAX_SCORE,float,single,,40
123768,1,,0,COMPLETION_STATUS,identifier,single,,completed
142064,1,response,1,RESPONSE,file,single,,[REDACTED]
142064,1,outcome,1,SUBSCORE-1,float,single,,1
142064,1,outcome,1,SUBSCORE-2,float,single,,1
142064,1,outcome,1,SUBSCORE-3,float,single,,1
142064,1,outcome,1,SUBSCORE-4,float,single,,1
142064,1,outcome,1,SUBSCORE-5,float,single,,1
142064,1,outcome,1,SUBSCORE-6,float,single,,1
142064,1,outcome,1,SUBSCORE-7,float,single,,1
142064,1,outcome,1,SUBSCORE-8,float,single,,1
142064,1,outcome,1,SUBSCORE-9,float,single,,1
142064,1,outcome,1,SUBSCORE-10,float,single,,1
142064,1,outcome,1,SUBSCORE-11,float,single,,1
142064,1,outcome,1,SUBSCORE-12,float,single,,1
142064,1,outcome,1,SUBSCORE-13,float,single,,1
142064,1,outcome,1,SUBSCORE-14,float,single,,1
142064,1,outcome,1,SUBSCORE-15,float,single,,1
142064,1,outcome,1,SUBSCORE-16,float,single,,1
142064,1,outcome,1,SUBSCORE-17,float,single,,1
142064,1,outcome,1,SUBSCORE-18,float,single,,1
142064,1,outcome,1,SUBSCORE-19,float,single,,0
142064,1,outcome,1,SUBSCORE-20,float,single,,0
142064,1,outcome,1,SUBSCORE-21,float,single,,0
142064,1,outcome,1,SUBSCORE-22,float,single,,1
142064,1,outcome,1,SUBSCORE-23,float,single,,1
142064,1,outcome,1,SUBSCORE-24,float,single,,1
142064,1,outcome,1,SUBSCORE-25,float,single,,1
142064,1,outcome,1,SUBSCORE-26,float,single,,1
142064,1,outcome,1,SUBSCORE-27,float,single,,1
142064,1,outcome,1,SUBSCORE-28,float,single,,1
142064,1,outcome,1,SUBSCORE-29,float,single,,0
142064,1,outcome,1,SUBSCORE-30,float,single,,1
142064,1,outcome,1,SUBSCORE-31,float,single,,1
142064,1,outcome,1,SUBSCORE-32,float,single,,1
142064,1,outcome,1,SUBSCORE-33,float,single,,1
142064,1,outcome,1,SUBSCORE-34,float,single,,0
142064,1,outcome,1,SUBSCORE-35,float,single,,0
142064,1,outcome,1,SUBSCORE-36,float,single,,0
142064,1,outcome,1,SUBSCORE-37,float,single,,1
142064,1,outcome,1,SUBSCORE-38,float,single,,1
142064,1,outcome,1,SUBSCORE-39,float,single,,1
142064,1,outcome,1,SUBSCORE-40,float,single,,1
142064,1,outcome,1,PASSED,boolean,single,0,false
142064,1,outcome,1,MAXSCORE,float,single,40,40
142064,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
142064,1,template,1,RESPONSE-ACTION,float,single,,40
142064,1,,0,SCORE,float,single,,33
142064,1,,0,MAX_SCORE,float,single,,40
142064,1,,0,COMPLETION_STATUS,identifier,single,,completed
150093,1,response,1,RESPONSE,file,single,,[REDACTED]
150093,1,outcome,1,SUBSCORE-1,float,single,,1
150093,1,outcome,1,SUBSCORE-2,float,single,,1
150093,1,outcome,1,SUBSCORE-3,float,single,,1
150093,1,outcome,1,SUBSCORE-4,float,single,,1
150093,1,outcome,1,SUBSCORE-5,float,single,,1
150093,1,outcome,1,SUBSCORE-6,float,single,,1
150093,1,outcome,1,SUBSCORE-7,float,single,,1
150093,1,outcome,1,SUBSCORE-8,float,single,,1
150093,1,outcome,1,SUBSCORE-9,float,single,,1
150093,1,outcome,1,SUBSCORE-10,float,single,,0
150093,1,outcome,1,SUBSCORE-11,float,single,,1
150093,1,outcome,1,SUBSCORE-12,float,single,,1
150093,1,outcome,1,SUBSCORE-13,float,single,,0
150093,1,outcome,1,SUBSCORE-14,float,single,,1
150093,1,outcome,1,SUBSCORE-15,float,single,,1
150093,1,outcome,1,SUBSCORE-16,float,single,,1
150093,1,outcome,1,SUBSCORE-17,float,single,,1
150093,1,outcome,1,SUBSCORE-18,float,single,,1
150093,1,outcome,1,SUBSCORE-19,float,single,,0
150093,1,outcome,1,SUBSCORE-20,float,single,,0
150093,1,outcome,1,SUBSCORE-21,float,single,,0
150093,1,outcome,1,SUBSCORE-22,float,single,,1
150093,1,outcome,1,SUBSCORE-23,float,single,,1
150093,1,outcome,1,SUBSCORE-24,float,single,,1
150093,1,outcome,1,SUBSCORE-25,float,single,,1
150093,1,outcome,1,SUBSCORE-26,float,single,,1
150093,1,outcome,1,SUBSCORE-27,float,single,,1
150093,1,outcome,1,SUBSCORE-28,float,single,,1
150093,1,outcome,1,SUBSCORE-29,float,single,,0
150093,1,outcome,1,SUBSCORE-30,float,single,,1
150093,1,outcome,1,SUBSCORE-31,float,single,,0
150093,1,outcome,1,SUBSCORE-32,float,single,,0
150093,1,outcome,1,SUBSCORE-33,float,single,,1
150093,1,outcome,1,SUBSCORE-34,float,single,,1
150093,1,outcome,1,SUBSCORE-35,float,single,,1
150093,1,outcome,1,SUBSCORE-36,float,single,,0
150093,1,outcome,1,SUBSCORE-37,float,single,,1
150093,1,outcome,1,SUBSCORE-38,float,single,,0.5
150093,1,outcome,1,SUBSCORE-39,float,single,,0.5
150093,1,outcome,1,SUBSCORE-40,float,single,,0.5
150093,1,outcome,1,PASSED,boolean,single,0,false
150093,1,outcome,1,MAXSCORE,float,single,40,40
150093,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150093,1,template,1,RESPONSE-ACTION,float,single,,40
150093,1,,0,SCORE,float,single,,29.5
150093,1,,0,MAX_SCORE,float,single,,40
150093,1,,0,COMPLETION_STATUS,identifier,single,,completed
123698,1,response,1,RESPONSE,file,single,,[REDACTED]
123698,1,outcome,1,SUBSCORE-1,float,single,,1
123698,1,outcome,1,SUBSCORE-2,float,single,,0
123698,1,outcome,1,SUBSCORE-3,float,single,,0
123698,1,outcome,1,SUBSCORE-4,float,single,,0
123698,1,outcome,1,SUBSCORE-5,float,single,,0
123698,1,outcome,1,SUBSCORE-6,float,single,,1
123698,1,outcome,1,SUBSCORE-7,float,single,,0
123698,1,outcome,1,SUBSCORE-8,float,single,,1
123698,1,outcome,1,SUBSCORE-9,float,single,,1
123698,1,outcome,1,SUBSCORE-10,float,single,,1
123698,1,outcome,1,SUBSCORE-11,float,single,,1
123698,1,outcome,1,SUBSCORE-12,float,single,,1
123698,1,outcome,1,SUBSCORE-13,float,single,,1
123698,1,outcome,1,SUBSCORE-14,float,single,,1
123698,1,outcome,1,SUBSCORE-15,float,single,,0
123698,1,outcome,1,SUBSCORE-16,float,single,,0
123698,1,outcome,1,SUBSCORE-17,float,single,,0
123698,1,outcome,1,SUBSCORE-18,float,single,,1
123698,1,outcome,1,SUBSCORE-19,float,single,,0
123698,1,outcome,1,SUBSCORE-20,float,single,,0
123698,1,outcome,1,SUBSCORE-21,float,single,,0
123698,1,outcome,1,SUBSCORE-22,float,single,,1
123698,1,outcome,1,SUBSCORE-23,float,single,,1
123698,1,outcome,1,SUBSCORE-24,float,single,,1
